Brand:,Product name,Processor,Video graphics,RAM,Hard drive,Display,Display Resolution,Operating System,Keyboard,Battery,Webcam,Connections,Dimensions,Weight,Colors,Warranty,Price,Processor Details,Power supply type,Laptop Color,Finger Print,Pointing device,Optical drive,Series :,Brand:_encoded,Video graphics_encoded,Display_encoded,Colors_encoded,Display Resolution_encoded,Operating System_encoded,Keyboard_encoded,Battery_encoded,Webcam_encoded,Connections_encoded,Processor Details_encoded,Weight_numeric,Price_bin
HP,ProBook 460 G11,Intel® Core™ Ultra 7 155H,NVIDIA® GeForce RTX™ 2050 4GB,16 GB DDR5-5600 MT/s (1 x 16 GB),512GB PCIe® NVMe™ SSD,"16"" diagonal, WUXGA (1920 x 1200), IPS, anti-glare, 300 nits, 45% NTSC",1920 x 1200,DOS,"HP Premium Keyboard – spill-resistant, backlit keyboard with numeric keypad","HP Long Life 3-cell, 56 Wh Li-ion",1080p FHD camera,"2 USB Type-C® 20Gbps signaling rate (USB Power Delivery, DisplayPort™ 1.4, HP Sleep and Charge); 2 USB Type-A 5Gbps signaling rate (1 charging, 1 power); 1 HDMI 2.1; 1 stereo headphone/microphone combo jack; 1 RJ-45",359.4 x 251.1 x 10.9 mm,1.74 kg,Pike silver aluminum,1 year,-0.08028203204401083,"up to 4.8 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 16 cores, 22 threads",,,,,,,3,106,495,95,7,0,155,203,7,376,411,1.74,Low
Dell,Latitude 5550,Intel Core i7-1355U,Integrated Intel Iris Xe or UHD graphics,"16 GB: 2 x 8 GB, DDR5, 5600 MT /s (5200 MT/s with 13th Gen In tel Core processors)","512 GB, M.2 2230, TLC, Gen 4 P CIe NVMe, SSD","15.6"", FHD, 60Hz, IP S, Non-Touch, AG, 250 nit, 45% NTSC, FHD+IR Cam, 4G",1920x1080,DOS,"Arabic backlit AI hotkey keybo ard with numeric keypad, 99-key","3-cell, 54 Wh, ExpressCharge C apable, ExpressCharge Boost Ca pable","FHD HDR + IR Camera, Facial Re cognition, TNR, Camera Shutter , Microphone","3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",357.9 x 255 x 23.5 mm,2.29 kg,Gray,1 Year,-0.018736630694718613,"12 MB cache, 10 cores, 12 thre ads, up to 5.0 GHz Turbo",,,,,,,2,24,315,49,10,0,24,68,56,436,72,2.29,Low
Lenovo,ThinkPad X1 Carbon Gen 12,Intel® Core Ultra 7 155U,Integrated Intel Graphics,32GB Soldered LPDDR5x-6400,512GB SSD M.2 2280 PCIe® 4.0x4 Performance NVMe® Opal 2.0,"14"" WUXGA IPS 400nits Anti-glare, 100% sRGB, 60Hz, Low Power, Touch",1920x1200,Windows 11 Pro,"Backlit, English",57Wh,720P HD camera,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",312.80 x 214.75 x 14.96 mm,1.08 kg,Black,3 Years,1.5354647916776867,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.8GHz, 12MB",,,,,,,6,22,62,11,11,27,78,149,24,344,83,1.08,Low
MSI,Prestige 14 AI Evo C2HMG,Intel Core Ultra 7 255H,Intel Arc Graphics,32GB DDR5 16GB*2,1TB NVMe PCIe SSD Gen4x4,"14"" Inch 16:10 FHD+, 144hz 100%sRGB",1920 x 1200,Windows® 11 Home,Single Backlit Keyboard (White) with Copilot Key,90 Battery (Whr) 4-Cell,IR FHD type (30fps@1080p) with HDR 3D Noise Reduction+ (3DNR+),1x HDMI™ 2.1 (8K @ 60Hz / 4K @ 120Hz) 1x Type-A USB3.2 Gen2 2x Thunderbolt™ 4 (DisplayPort™/ Power Delivery 3.0),313.4 x 246.5 x 18.95 mm,1.7 kg,Stellar Gray,2 Years,0.20041153108547938,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,7,37,50,121,7,31,199,190,105,180,417,1.7,Low
HP,ProBook 450 G10,Intel Core i5-1335U,Nvidia GeForce RTX 2050 4GB,16 GB DDR4-3200 MT/s (1 x 16 GB) Transfer rates up to 3200 MT/s.,1 TB PCIe® Gen4 NVMe™ TLC M.2 SSD,"39.6 cm (15.6"") diagonal, FHD (1920 x 1080), IPS, narrow bezel, anti-glare, 250 nits, 45% NTSC",1920 x 1080,DOS,"HP Premium Keyboard – spill-resistant, backlit keyboard with numeric keypad","HP Long Life 3-cell, 51 Wh Li-ion",720P HD camera,"2 USB Type-A 5Gbps signaling rate (1 charging, 1 power); 1 AC power; 1 HDMI 2.1; 1 stereo headphone/microphone combo jack; 1 RJ-45; 2 USB Type-C® 10Gbps signaling rate (USB Power Delivery, DisplayPort™ 2.1)",359.4 x 233.9 x 19.9 mm,1.79 kg,Silver,1 year,-0.43113513685565996,"up to 4.6 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 10 cores, 12 threads",,,,,,,3,217,597,111,5,0,155,202,24,374,396,1.79,Low
Lenovo,ThinkBook 16 G6 IRL,Intel® Core™ i5-1335U,Intel® Iris® Xe Graphics,1x 8GB SO-DIMM DDR5-5200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"16"" WUXGA IPS 300nits Anti-glare, 45% NTSC",1920x1200,DOS,"Non-backlit, Arabic",45Wh,HD 720p with Privacy Shutter,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60H",356 x 253.5 x 17.5 mm,1.7 kg,Arctic Grey,1 Year,-0.7219662413415142,"10C (2P + 8E) / 12T, P-core 1.3 / 4.6GHz, E-core 0.9 / 3.4GHz, 12MB",,,,,,,6,53,484,8,11,0,170,126,73,288,58,1.7,Low
Lenovo,ThinkPad X13 Yoga Gen 2,Intel Core I5-1135G7,Intel® Iris® Xe Graphics,8 GB LPD4X-4266,512GB SSD,13.3''Inch WUXGA,1920x1200,Windows 10 Pro,"Non-backlit, Arabic","4-cell, 70 Wh Li-ion polymer",1x 720P HD with ThinkShutter,1x Kensington lock; HDMI 2.0; Combo audio/microphone jack; 2x USB-A 3.2 Gen 1; 2 x TBT4 (DP1.4a,357.9 x 255 x 23.5 mm,2.29 kg,Black,1 year,-0.4495821383401913,"(4C / 8T, 2.4 / 4.2GHz, 8MB)",,,,,,,6,53,15,11,11,17,170,112,16,181,6,2.29,Low
MSI,Modern 14 F13MG,Intel Core I7-1355U,Intel Iris Xe graphics,8GB DDR4-3200,512GB M.2 SSD NVMe PCIe Gen4,"14.0"" FHD (1920x1080), IPS-Level",1920x1080,DOS,Single Backlit Keyboard (White) with Copilot Key,46.8 Battery (Whr)   3-Cell,HD type (30fps@720p),3x Type-A USB3.2 Gen1  1x Micro SD Card Reader  1x HDMI™ (4K @ 30Hz)   1x RJ45   1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0),323.9 x 217.2 x 19.9 mm,1.5 kg,Platinum Gray,1 year,-0.5073051880305266,"12M Cache, up to 5.00 GHz, 10 Cores",,,,,,,7,45,93,98,10,0,199,127,85,422,95,1.5,Low
MSI,Modern 14 F13MG,Intel Core I7-1355U,Intel Iris Xe graphics,8GB DDR4-3200,512GB M.2 SSD NVMe PCIe Gen4,"14.0"" FHD (1920x1080), IPS-Level",1920x1080,DOS,Single Backlit Keyboard (White) with Copilot Key,46.8 Battery (Whr)   3-Cell,HD type (30fps@720p),3x Type-A USB3.2 Gen1  1x Micro SD Card Reader  1x HDMI™ (4K @ 30Hz)   1x RJ45   1x Type-C (USB3.2 Gen2 / DisplayPort™/ Power Delivery 3.0),323.9 x 217.2 x 19.9 mm,1.5 kg,Urban silver,1 year,-0.6804189407006779,"12M Cache, up to 5.00 GHz, 10 Cores",,,,,,,7,45,93,133,10,0,199,127,85,422,95,1.5,Low
Dell,Latitude 3450,Intel Core i5-1335U,Intel Integrated Iris Xe UHD,"8 GB, DDR5, 5600 MT/ s","512GB, M.2 2230, QLC PCIe Gen 4 NVMe","14.0"" FHD Non-Touc h, AG, IPS, 250 nits, FHD IR C am, WLAN",1920x1080,DOS,"Arabic backlit AI hotkey keybo ard, 79-key","3- cell, 54Wh Battery, Express Charge, Express Charge Boost capable","FHD HDR + IR Camera, Facial Re cognition, TNR, Camera Shutter , Microphone","3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",357.9 x 255 x 23.5 mm,2.29 kg,Silver,1 Year,-0.5142297381373326,"12 MB cache, 10 cores, up to 4 .60 GHz Turbo",,,,,,,2,41,95,111,10,0,25,22,56,436,77,2.29,Low
Dell,Latitude 5550,Intel Core Ultra 5,Integrated Intel graphics,"8 GB: 1 x 8 GB, DDR5, 5600 MT/ s","512 GB, M.2 2230, TLC, Gen 4 P CIe NVMe, SSD","15.6"", FHD, 60Hz, IP S, Non-Touch, AG, 250 nit, 45% NTSC, FHD Cam, 4G",1920x1080,DOS,"Arabic backlit AI hotkey keybo ard with numeric keypad, 99-key","65W AC adapter, USB Type-C, Ec oDesign","FHD HDR RGB Camera, TNR, Camer a Shutter, Microphone","3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",357.9 x 255 x 23.5 mm,2.29 kg,Gray,1 Year,-0.2926441347195389,"12 MB cache, 12 cores, 14 threads, up to 4.3 GHz Turbo",,,,,,,2,27,314,49,10,0,24,172,58,436,80,2.29,Low
Dell,Latitude 5450,Intel Core Ultra 5,Integrated Intel graphics,"8 GB, DDR5, 5600 MT/ s (5200 MT/s","512 GB, M.2 2230, TLC, Gen 4 P CIe NVMe, SSD","14.0"", FHD, 60Hz, IP S, Non-Touch, AG, 250 nit, 45% NTSC, FHD+IR Cam, 4G",1920x1080,DOS,"Arabic backlit AI hotkey keybo ard, 79-key","65W AC adapter, USB Type-C, Ec oDesign","FHD HDR + IR Camera, Facial Re cognition, TNR, Camera","3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with Lenovo® PD 140W and DisplayPort™ 1.4 1x HDMI® 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Power connector",357.9 x 255 x 23.5 mm,2.29 kg,Gray,1 Year,-0.2926441347195389,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,2,27,99,49,10,0,25,172,55,436,417,2.29,Low
Lenovo,ThinkBook 14 G7 IML,Intel® Core™ Ultra 5 125U,Integrated Intel® Graphics,8GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"14"" WUXGA IPS 300nits Anti-glare, 45% NTSC, 60Hz",1920x1200,DOS,"Backlit, English (EU)",45Wh,FHD 1080p with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1,",313.5 x 224 x 16.9 mm,1.38 kg,Arctic Grey,1 Year,-0.5142297381373326,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.3GHz, 12MB",,Arctic Grey,,,,,6,32,58,8,11,0,79,126,53,340,82,1.38,Low
Lenovo,ThinkBook 14 G7 IML,Intel® Core™ Ultra 7 155H,Integrated Intel® Arc™ Graphics,8GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,"14"" WUXGA IPS 300nits Anti-glare, 45% NTSC, 60Hz",1920x1200,DOS,"Backlit, English (EU)",60Wh,FHD 1080p with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 1x USB-C® (USB 10Gbps / USB 3.2 Gen 2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1,",313.5 x 224 x 16.9 mm,1.38 kg,Arctic Grey,1 Year,-0.34804053557398734,"16C (6P + 8E + 2LPE) / 22T, Max Turbo up to 4.8GHz, 24MB",,Arctic Grey,,,,,6,31,58,8,11,0,79,167,53,340,114,1.38,Low
Lenovo,ThinkPad X13 2-in-1 Gen 5,Intel Core Ultra 7 155U,Integrated Intel® Graphics,"32GB soldered memory, not upgradable",1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0v,"13.3"" WUXGA IPS 300nits Anti-glare, 100% sRGB, Touch",1920 x 1200,Windows 11 Pro,"Backlit, Arabic",54.7Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",301.7 x 214.6 x 16.4 mm,1.25 kg,Black,1 Year,1.9232395976588257,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.8GHz, 12MB",,,,,,,6,32,11,11,7,27,77,144,18,344,83,1.25,Medium
Lenovo,ThinkPad X13 Gen 4,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB Soldered LPDDR5-4800,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"13.3"" WUXGA (1920x1200) IPS 300nits Anti-glare, 100% sRGB",1920 x 1200,Windows 11 Pro,"Backlit, Arabic",41Wh,FHD 1080p with Privacy Shutter,"1x USB 3.2 Gen 1 1x USB 3.2 Gen 1 (Always On) 2x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 2.0) 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",301.7 x 214.8 x 15.95 mm,1.09 kg,Black,1 Year,0.7876133801426328,"10C (2P + 8E) / 12T, P-core 1.7 / 5.0GHz, E-core 1.2 / 3.7GHz, 12MB",,,,,,,6,44,9,11,7,27,77,118,53,290,61,1.09,Low
Lenovo,ThinkPad T14s Gen 5,Intel Core Ultra 7 155U,Integrated Intel® Graphics,32GB Soldered LPDDR5x-6400,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 400nits Anti-glare, 45% NTSC, DBEF5",1920 x 1200,Windows 11 Pro,"Backlit, Arabic",58Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",313.6 x 219.4 x 16.9 mm,1.24 kg,Black,1 Year,1.9204697776161033,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.8GHz, 12MB",,,,,,,6,32,56,11,7,27,77,152,18,344,83,1.24,Medium
Lenovo,ThinkPad T14 Gen 5,Intel Core Ultra 7 155U,Integrated Intel Graphics,1x 16GB SO-DIMM DDR5-5600,1TB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 400nits Anti-glare, 45% NTSC, 60Hz, DBEF5",1920 x 1200,Windows 11 Pro,"Backlit, Arabic",52.5Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-4",315.9 x 223.7 x 17.7 mm,1.38 kg,Black,1 Year,1.7570503950954803,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.8GHz, 12MB",,,,,,,6,22,55,11,7,27,77,143,18,345,83,1.38,Medium
Lenovo,ThinkPad T14 Gen 5,Intel Core Ultra 7 155U,Integrated Intel Graphics,1x 16GB SO-DIMM DDR5-5600,512GB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 400nits Anti-glare, 45% NTSC, 60Hz, DBEF5",1920 x 1200,Windows 11 Pro,"Backlit, Arabic",52.5Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-4",315.9 x 223.7 x 17.7 mm,1.38 kg,Black,1 Year,1.4052832496697327,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.8GHz, 12MB",,,,,,,6,22,55,11,7,27,77,143,18,345,83,1.38,Low
Lenovo,ThinkPad L13 2-in-1 Gen 5,Intel Core Ultra 7 155U,Integrated Intel Graphics,16GB Soldered LPDDR5-6400,512GB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"13.3"" WUXGA (1920x1200) IPS 300nits Anti-reflection / Anti-smudge, 100% sRGB, Touch",1920 x 1200,Windows® 11 Pro,"Backlit, Arabic",46Wh,Front FHD 1080p + IR Hybrid with Privacy Shutter,"2x USB-A (USB 5Gbps / USB 3.2 Gen 1), one Always On 1x USB-C® (USB 20Gbps / USB 3.2 Gen 2x2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / m",305 x 218 x 17.06 mm,1.32 kg,Black,1 Year,1.1753881861237718,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.8GHz, 12MB",,,,,,,6,22,10,11,7,32,77,129,66,415,83,1.32,Low
Lenovo,ThinkPad T14 Gen 5,Intel Core Ultra 5 125U,Integrated Intel Graphics,1x 16GB SO-DIMM DDR5-5600,512GB SSD M.2 2280 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 400nits Anti-glare, 45% NTSC, 60Hz, DBEF5",1920 x 1200,Windows 11 Pro,"Backlit, Arabic",52.5Wh,5.0MP + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-4",315.9 x 223.7 x 17.7 mm,1.38 kg,Black,1 Year,0.8665532513602218,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.3GHz, 12MB",,,,,,,6,22,55,11,7,27,77,143,18,345,82,1.38,Low
Lenovo,ThinkPad E16 GEN 1,Intel Core i5-13420H,Intel UHD Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"16"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",1920 x 1200,DOS,"Backlit, Arabic",47Wh,FHD 1080p with Privacy Shutter,"1x USB 2.0 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60Hz 1x H",356.1 x 247.7 x 19.85 mm,1.81 kg,Graphite Black,1 Year,-0.34804053557398734,"8C (4P + 4E) / 12T, P-core 2.1 / 4.6GHz, E-core 1.5 / 3.4GHz, 12MB",,,,,,,6,47,483,47,7,0,77,130,53,245,323,1.81,Low
Lenovo,ThinkPad E14 Gen 6,Intel Core Ultra 7 155H,Intel Arc Graphics,1x 16GB SO-DIMM DDR5-5600,1TB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",1920 x 1200,DOS,"Backlit, Arabic",57Wh,FHD 1080p + IR Hybrid with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 10Gbps / USB 3.2 Gen 2), Always On 1x USB-C® (USB 20Gbps / USB 3.2 Gen 2x2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2",313 x 219.3 x 17.99 mm,1.44 kg,Black,1 Year,0.20595117117092424,"16C (6P + 8E + 2LPE) / 22T, Max Turbo up to 4.8GHz, 24MB",,,,,,,6,37,54,11,7,0,77,149,49,337,114,1.44,Low
Lenovo,ThinkPad E14 Gen 5,Intel Core i7-13700H,Integrated Intel® Iris® Xe Graphics Functions as UHD Graphics,16GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",1920 x 1200,DOS,"Backlit, Arabic",57Wh,FHD 1080p with Privacy Shutter,"1x USB 2.0 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60Hz 1x H",313 x 219.3 x 17.99 mm,1.43 kg,Graphite Black,1 Year,0.09515836946202737,"14C (6P + 8E) / 20T, P-core 2.4 / 5.0GHz, E-core 1.8 / 3.7GHz, 24MB",,,,,,,6,33,54,47,7,0,77,149,53,245,109,1.43,Low
Lenovo,ThinkPad E14 Gen 5,Intel Core i5-1335U,Integrated Intel® Iris® Xe Graphics Functions as UHD Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"14"" WUXGA (1920x1200) IPS 300nits Anti-glare, 45% NTSC",1920 x 1200,DOS,"Backlit, Arabic",47Wh,FHD 1080p with Privacy Shutter,"1x USB 2.0 1x USB 3.2 Gen 1 (Always On) 1x USB-C® 3.2 Gen 2 (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4) 1x HDMI® 2.1, up to 4K/60Hz 1x H",313 x 219.3 x 17.99 mm,1.43 kg,Graphite Black,1 Year,-0.25106913587827534,"10C (2P + 8E) / 12T, P-core 1.3 / 4.6GHz, E-core 0.9 / 3.4GHz, 12MB",,,,,,,6,33,54,47,7,0,77,130,53,245,58,1.43,Low
Lenovo,ThinkPad E16 Gen 2,Intel Core Ultra 5 125U,Intel Graphics,1x 8GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,"16"" WUXGA IPS 300nits Anti-glare, 45% NTSC",1920 x 1200,DOS,"Backlit, English",47Wh,FHD 1080p + IR Hybrid with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 10Gbps / USB 3.2 Gen 2), Always On 1x USB-C® (USB 20Gbps / USB 3.2 Gen 2x2), with USB PD 3.0 and DisplayPort™ 1.4 1x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2",356.1 x 247.7 x 19.85 mm,1.81 kg,Black,1 Year,-0.47728033876741555,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.3GHz, 12MB",,,,,,,6,38,484,11,7,0,78,130,49,337,82,1.81,Low
Lenovo,ThinkPad X1 Carbon Gen 12,Intel® Core™ Ultra 7 155U,Integrated Intel® Graphics,32GB Soldered LPDDR5x-6400,1TB SSD M.2 2280 PCIe® 4.0x4 Performance NVMe® Opal 2.0,"14"" WUXGA IPS 400nits Anti-glare, 100% sRGB, 60Hz, Low Power",1920 x 1200,Windows® 11 Pro,"Backlit, Arabic",57Wh,FHD 1080p + IR Discrete with Privacy Shutter,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1), Always On 2x USB-C® (Thunderbolt™ 4 / USB4® 40Gbps), with USB PD 3.0 and DisplayPort™ 2.1 1x HDMI® 2.1, up to 4K/60Hz 1x Headphone / microphone combo jack (3.5mm)",312.80 x 214.75 x 14.96 mm,1.08 kg,Black,3 Years,2.4107002269775446,"12C (2P + 8E + 2LPE) / 14T, Max Turbo up to 4.8GHz, 12MB",,,,,,,6,32,61,11,7,32,77,149,48,344,83,1.08,Medium
Microsoft,Surface Studio 2,Intel Core i7-13700H,Intel Iris Xe Graphics,16GB Ram,512GB SSD,Touchscreen 14.4” PixelSense™ Flow Display Aspect ratio: 3:2 Contrast ratio: 1500:1,2400 x 1600,Windows 11 Home,"Non-backlit, Arabic",up to 19 hours of typical device usage,720P HD camera,2 x USB-CFootnote® with USB4Footnote®/ Thunderbolt 4 (with DisplayPort and Power Delivery) USB-A 3.1 MicroSDXC card reader 3.5 mm headphone jack  Surface Connect port,230.12 x 323 x 21.84 mm,1.89 Kg,Platinum,1 Year,1.6739280956133804,"up to 5.0 GHz with Intel® Turbo Boost Technology, 24 MB L3 cache, 14 cores, 20 threads",,,,,,,8,44,637,97,17,19,170,227,24,383,417,1.89,Low
